Area,Country,Month_abbr,Year,Rate,Visitor_Arrivals,Month
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Feb.,2006,0.028203601,14494.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Feb.,2006,0.09228536,47426.0,2
Southeast Asia & India,Vietnam,Feb.,2006,0.004047433,2080.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Mar.,2006,0.026236324,15196.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Mar.,2006,0.024862007,14400.0,3
East Asia,China,Mar.,2006,0.121704705,70491.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,France,Mar.,2006,0.016355402,9473.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Mar.,2006,0.020271169,11741.0,3
East Asia,Hong Kong,Mar.,2006,0.045649408,26440.0,3
Southeast Asia & India,India,Mar.,2006,0.008346038,4834.0,3
Southeast Asia & India,Indonesia,Mar.,2006,0.006118816,3544.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Mar.,2006,0.006590158,3817.0,3
Southeast Asia & India,Malaysia,Mar.,2006,0.012950689,7501.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Mar.,2006,0.002771078,1605.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Mar.,2006,0.002812515,1629.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Mar.,2006,0.010511104,6088.0,3
Others,Others,Mar.,2006,0.045086559,26114.0,3
Southeast Asia & India,Philippines,Mar.,2006,0.01314406,7613.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Mar.,2006,0.00815612,4724.0,3
Southeast Asia & India,Singapore,Mar.,2006,0.013116435,7597.0,3
East Asia,South Korea,Mar.,2006,0.257375297,149071.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Mar.,2006,0.003546289,2054.0,3
East Asia,Taiwan,Mar.,2006,0.16389415,94927.0,3
Southeast Asia & India,Thailand,Mar.,2006,0.025516361,14779.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Mar.,2006,0.033560257,19438.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Mar.,2006,0.127547277,73875.0,3
Southeast Asia & India,Vietnam,Mar.,2006,0.003877783,2246.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Apr.,2006,0.024454165,16441.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Apr.,2006,0.020781801,13972.0,4
East Asia,China,Apr.,2006,0.109965656,73932.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,France,Apr.,2006,0.019466949,13088.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Apr.,2006,0.016667683,11206.0,4
East Asia,Hong Kong,Apr.,2006,0.051654051,34728.0,4
Southeast Asia & India,India,Apr.,2006,0.007951583,5346.0,4
Southeast Asia & India,Indonesia,Apr.,2006,0.009287258,6244.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Apr.,2006,0.005597045,3763.0,4
Southeast Asia & India,Malaysia,Apr.,2006,0.015271025,10267.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Apr.,2006,0.003069971,2064.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Apr.,2006,0.002885535,1940.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Apr.,2006,0.009602584,6456.0,4
Others,Others,Apr.,2006,0.043275588,29095.0,4
Southeast Asia & India,Philippines,Apr.,2006,0.0156042,10491.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Apr.,2006,0.007447358,5007.0,4
Southeast Asia & India,Singapore,Apr.,2006,0.016264601,10935.0,4
East Asia,South Korea,Apr.,2006,0.24193426,162657.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Apr.,2006,0.003757145,2526.0,4
East Asia,Taiwan,Apr.,2006,0.191717027,128895.0,4
Southeast Asia & India,Thailand,Apr.,2006,0.032744873,22015.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Apr.,2006,0.033402299,22457.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Apr.,2006,0.113539852,76335.0,4
Southeast Asia & India,Vietnam,Apr.,2006,0.00365749,2459.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,May,2006,0.025485822,14943.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,May,2006,0.019811504,11616.0,5
East Asia,China,May,2006,0.109662543,64298.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,France,May,2006,0.01761648,10329.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,May,2006,0.016879688,9897.0,5
East Asia,Hong Kong,May,2006,0.040134669,23532.0,5
Southeast Asia & India,India,May,2006,0.010715882,6283.0,5
Southeast Asia & India,Indonesia,May,2006,0.006351415,3724.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,May,2006,0.00603248,3537.0,5
Southeast Asia & India,Malaysia,May,2006,0.011831302,6937.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,May,2006,0.002502021,1467.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,May,2006,0.002587298,1517.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,May,2006,0.007790888,4568.0,5
Others,Others,May,2006,0.042725378,25051.0,5
Southeast Asia & India,Philippines,May,2006,0.016480593,9663.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,May,2006,0.008647067,5070.0,5
Southeast Asia & India,Singapore,May,2006,0.015489676,9082.0,5
East Asia,South Korea,May,2006,0.274727711,161080.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,May,2006,0.003010271,1765.0,5
East Asia,Taiwan,May,2006,0.18801827,110240.0,5
Southeast Asia & India,Thailand,May,2006,0.017664235,10357.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,May,2006,0.029217534,17131.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United States,May,2006,0.123346057,72321.0,5
Southeast Asia & India,Vietnam,May,2006,0.003271218,1918.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jun.,2006,0.026068867,14536.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jun.,2006,0.017751076,9898.0,6
East Asia,China,Jun.,2006,0.091899211,51243.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jun.,2006,0.014250359,7946.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jun.,2006,0.012632712,7044.0,6
East Asia,Hong Kong,Jun.,2006,0.045566714,25408.0,6
Southeast Asia & India,India,Jun.,2006,0.008794835,4904.0,6
Southeast Asia & India,Indonesia,Jun.,2006,0.008351865,4657.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jun.,2006,0.005319225,2966.0,6
Southeast Asia & India,Malaysia,Jun.,2006,0.00945122,5270.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jun.,2006,0.00215208,1200.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jun.,2006,0.002507174,1398.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jun.,2006,0.007829986,4366.0,6
Others,Others,Jun.,2006,0.041142396,22941.0,6
Southeast Asia & India,Philippines,Jun.,2006,0.014096126,7860.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jun.,2006,0.007808465,4354.0,6
Southeast Asia & India,Singapore,Jun.,2006,0.019327475,10777.0,6
East Asia,South Korea,Jun.,2006,0.275656385,153706.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jun.,2006,0.002727762,1521.0,6
East Asia,Taiwan,Jun.,2006,0.197801291,110294.0,6
Southeast Asia & India,Thailand,Jun.,2006,0.012089311,6741.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jun.,2006,0.024142755,13462.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jun.,2006,0.149384864,83297.0,6
Southeast Asia & India,Vietnam,Jun.,2006,0.003247848,1811.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jul.,2006,0.022398283,15713.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jul.,2006,0.020974246,14714.0,7
East Asia,China,Jul.,2006,0.116140933,81476.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jul.,2006,0.01586254,11128.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jul.,2006,0.013215457,9271.0,7
East Asia,Hong Kong,Jul.,2006,0.051243929,35949.0,7
Southeast Asia & India,India,Jul.,2006,0.007830062,5493.0,7
Southeast Asia & India,Indonesia,Jul.,2006,0.007532141,5284.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jul.,2006,0.005788801,4061.0,7
Southeast Asia & India,Malaysia,Jul.,2006,0.008237744,5779.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jul.,2006,0.003537996,2482.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jul.,2006,0.002198062,1542.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jul.,2006,0.006753838,4738.0,7
Others,Others,Jul.,2006,0.042132377,29557.0,7
Southeast Asia & India,Philippines,Jul.,2006,0.011824206,8295.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jul.,2006,0.008894882,6240.0,7
Southeast Asia & India,Singapore,Jul.,2006,0.010470018,7345.0,7
East Asia,South Korea,Jul.,2006,0.281702629,197622.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jul.,2006,0.004035483,2831.0,7
East Asia,Taiwan,Jul.,2006,0.208676216,146392.0,7
Southeast Asia & India,Thailand,Jul.,2006,0.010430105,7317.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jul.,2006,0.026700327,18731.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jul.,2006,0.110008596,77174.0,7
Southeast Asia & India,Vietnam,Jul.,2006,0.00341113,2393.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Aug.,2006,0.021059119,13804.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Aug.,2006,0.020761631,13609.0,8
East Asia,China,Aug.,2006,0.123750549,81117.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,France,Aug.,2006,0.015402265,10096.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Aug.,2006,0.012793522,8386.0,8
East Asia,Hong Kong,Aug.,2006,0.045758275,29994.0,8
Southeast Asia & India,India,Aug.,2006,0.007821653,5127.0,8
Southeast Asia & India,Indonesia,Aug.,2006,0.005923831,3883.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Aug.,2006,0.007598919,4981.0,8
Southeast Asia & India,Malaysia,Aug.,2006,0.007553151,4951.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Aug.,2006,0.00228532,1498.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Aug.,2006,0.00243025,1593.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Aug.,2006,0.005902473,3869.0,8
Others,Others,Aug.,2006,0.042868824,28100.0,8
Southeast Asia & India,Philippines,Aug.,2006,0.011501355,7539.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Aug.,2006,0.008026081,5261.0,8
Southeast Asia & India,Singapore,Aug.,2006,0.008515793,5582.0,8
East Asia,South Korea,Aug.,2006,0.3361343,220332.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Aug.,2006,0.006080966,3986.0,8
East Asia,Taiwan,Aug.,2006,0.17132274,112300.0,8
Southeast Asia & India,Thailand,Aug.,2006,0.010189355,6679.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Aug.,2006,0.026618336,17448.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Aug.,2006,0.096538762,63280.0,8
Southeast Asia & India,Vietnam,Aug.,2006,0.003162529,2073.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Sep.,2006,0.034538123,19812.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Sep.,2006,0.018860688,10819.0,9
East Asia,China,Sep.,2006,0.131027654,75161.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,France,Sep.,2006,0.016423564,9421.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Sep.,2006,0.017493946,10035.0,9
East Asia,Hong Kong,Sep.,2006,0.039340896,22567.0,9
Southeast Asia & India,India,Sep.,2006,0.009417269,5402.0,9
Southeast Asia & India,Indonesia,Sep.,2006,0.006966199,3996.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Sep.,2006,0.008200451,4704.0,9
Southeast Asia & India,Malaysia,Sep.,2006,0.010210468,5857.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Sep.,2006,0.003558061,2041.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Sep.,2006,0.003082142,1768.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Sep.,2006,0.009136599,5241.0,9
Others,Others,Sep.,2006,0.052453947,30089.0,9
Southeast Asia & India,Philippines,Sep.,2006,0.013249028,7600.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Sep.,2006,0.00925863,5311.0,9
Southeast Asia & India,Singapore,Sep.,2006,0.011999087,6883.0,9
East Asia,South Korea,Sep.,2006,0.272739951,156451.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Sep.,2006,0.0046267,2654.0,9
East Asia,Taiwan,Sep.,2006,0.173220577,99364.0,9
Southeast Asia & India,Thailand,Sep.,2006,0.015253815,8750.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Sep.,2006,0.030024737,17223.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Sep.,2006,0.104580154,59990.0,9
Southeast Asia & India,Vietnam,Sep.,2006,0.004337313,2488.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Oct.,2006,0.023476104,16424.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Oct.,2006,0.021296303,14899.0,10
East Asia,China,Oct.,2006,0.109177321,76381.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,France,Oct.,2006,0.018054474,12631.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Oct.,2006,0.019323761,13519.0,10
East Asia,Hong Kong,Oct.,2006,0.038830483,27166.0,10
Southeast Asia & India,India,Oct.,2006,0.0082032,5739.0,10
Southeast Asia & India,Indonesia,Oct.,2006,0.014280916,9991.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Oct.,2006,0.007732935,5410.0,10
Southeast Asia & India,Malaysia,Oct.,2006,0.013347532,9338.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Oct.,2006,0.003098892,2168.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Oct.,2006,0.004130902,2890.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Oct.,2006,0.01121347,7845.0,10
Others,Others,Oct.,2006,0.049968196,34958.0,10
Southeast Asia & India,Philippines,Oct.,2006,0.011988193,8387.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Oct.,2006,0.008483358,5935.0,10
Southeast Asia & India,Singapore,Oct.,2006,0.014941288,10453.0,10
East Asia,South Korea,Oct.,2006,0.268152743,187601.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Oct.,2006,0.004478241,3133.0,10
East Asia,Taiwan,Oct.,2006,0.175606235,122855.0,10
Southeast Asia & India,Thailand,Oct.,2006,0.019742569,13812.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Oct.,2006,0.033198734,23226.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Oct.,2006,0.117347646,82097.0,10
Southeast Asia & India,Vietnam,Oct.,2006,0.003926501,2747.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Nov.,2006,0.021678158,12900.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Nov.,2006,0.025279421,15043.0,11
East Asia,China,Nov.,2006,0.105865034,62997.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,France,Nov.,2006,0.01605024,9551.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Nov.,2006,0.018730601,11146.0,11
East Asia,Hong Kong,Nov.,2006,0.041690964,24809.0,11
Southeast Asia & India,India,Nov.,2006,0.009178768,5462.0,11
Southeast Asia & India,Indonesia,Nov.,2006,0.008918294,5307.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Nov.,2006,0.006995827,4163.0,11
Southeast Asia & India,Malaysia,Nov.,2006,0.014237004,8472.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Nov.,2006,0.003532363,2102.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Nov.,2006,0.003018137,1796.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Nov.,2006,0.009659384,5748.0,11
Others,Others,Nov.,2006,0.046482005,27660.0,11
Southeast Asia & India,Philippines,Nov.,2006,0.012094396,7197.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Nov.,2006,0.009882888,5881.0,11
Southeast Asia & India,Singapore,Nov.,2006,0.021742016,12938.0,11
East Asia,South Korea,Nov.,2006,0.29794528,177298.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Nov.,2006,0.003517239,2093.0,11
East Asia,Taiwan,Nov.,2006,0.161324149,95999.0,11
Southeast Asia & India,Thailand,Nov.,2006,0.017722315,10546.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Nov.,2006,0.031349306,18655.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Nov.,2006,0.109594013,65216.0,11
Southeast Asia & India,Vietnam,Nov.,2006,0.003512198,2090.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Dec.,2006,0.035623753,20869.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Dec.,2006,0.024516189,14362.0,12
East Asia,China,Dec.,2006,0.085151165,49883.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,France,Dec.,2006,0.01401803,8212.0,12
